original_filepath,filename,label,aug_method,duration,zero_crossing_rate,spectral_centroid,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms,tempo
Audios/Luis/LuisG-01_04.m4a,LuisG-01_04.m4a,Luis,pitch_shift_bajo,4.073333333333333,0.04832322684882199,2843.50824803112,6612.872218586387,-472.9862060546875,83.34758758544922,26.821741104125977,29.521297454833984,22.333473205566406,23.69992446899414,10.431746482849121,8.637041091918945,-1.4020079374313354,6.097618579864502,-3.8442418575286865,-1.4160692691802979,-2.512063503265381,0.026653114706277847,104.16666666666667
Audios/Luis/LuisG-01_04.m4a,LuisG-01_04.m4a,Luis,volume_up,4.073333333333333,0.04477743578206806,3234.2268876061958,7624.856839005236,-401.5351257324219,86.3929443359375,30.06439208984375,30.018966674804688,23.777992248535156,19.749841690063477,7.813477993011475,3.3224005699157715,-1.520783543586731,2.6399106979370117,-7.1872878074646,-0.5704121589660645,-4.291455268859863,0.055163364857435226,130.8139534883721
Audios/Luis/LuisG-01_04.m4a,LuisG-01_04.m4a,Luis,volume_down,4.073333333333333,0.04477743578206806,3234.2268855164416,7624.918193717277,-509.4953918457031,86.3929443359375,30.06439208984375,30.018962860107422,23.777992248535156,19.749841690063477,7.813477993011475,3.3224005699157715,-1.5207833051681519,2.6399102210998535,-7.1872878074646,-0.5704125761985779,-4.291454792022705,0.01838778704404831,130.8139534883721
Audios/Luis/LuisG-03_01.m4a,LuisG-03_01.m4a,Luis,original,2.324,0.02407136969610092,2517.1437668900294,4572.355217889908,-444.699462890625,100.51371765136719,37.721107482910156,29.80340003967285,24.097305297851562,16.079843521118164,0.06777114421129227,0.052068185061216354,-5.335342884063721,4.5743255615234375,0.9293308258056641,5.766722679138184,-4.250663757324219,0.045934904366731644,187.5
Audios/Luis/LuisG-03_01.m4a,LuisG-03_01.m4a,Luis,noise,2.324,0.3905130088876147,10473.191878836256,19225.630733944956,-173.71335602880185,18.660098437342587,8.64511313591952,8.216360619860993,8.96852200195206,3.372084038297179,-1.5941384814914081,-1.4873830632002254,-0.572192567057811,0.41642951776627485,0.5080474739727449,-0.7820744224237517,-1.8411040291820833,0.06274688988924026,187.5
Audios/Luis/LuisG-03_01.m4a,LuisG-03_01.m4a,Luis,time_stretch_longer,1.9366666666666668,0.032368754292582416,2623.3406738975145,4973.257211538462,-472.898193359375,94.37256622314453,35.159637451171875,29.313283920288086,24.16143798828125,15.78219985961914,0.30572426319122314,-0.2651037573814392,-4.889652729034424,4.671523094177246,0.365203857421875,4.743318557739258,-4.701691150665283,0.0349251814186573,216.34615384615384
Audios/Luis/LuisG-03_01.m4a,LuisG-03_01.m4a,Luis,time_stretch_slower,2.905,0.02900533711080586,2537.674295475375,4656.164148351649,-470.9859924316406,91.21707153320312,35.00603485107422,29.84391975402832,24.859149932861328,15.832911491394043,-0.14908966422080994,-0.8564875721931458,-5.604358196258545,3.485656976699829,-0.31528884172439575,3.864600419998169,-5.0183024406433105,0.03373675048351288,148.02631578947367
Audios/Luis/LuisG-03_01.m4a,LuisG-03_01.m4a,Luis,pitch_shift_alto,2.324,0.034202085722477064,2867.1320158452545,5190.008600917431,-478.5452575683594,100.60213470458984,37.2044563293457,27.527572631835938,22.23065948486328,7.358773708343506,-2.221039056777954,-3.0520074367523193,-0.7017849683761597,5.211313247680664,1.7541067600250244,0.8417310118675232,-5.783398151397705,0.029788130894303322,181.4516129032258
Audios/Luis/LuisG-03_01.m4a,LuisG-03_01.m4a,Luis,pitch_shift_bajo,2.324,0.02946038202408257,2263.1198365917508,4128.117832568807,-483.734130859375,97.4293212890625,35.222110748291016,31.02060890197754,23.651721954345703,22.45311737060547,3.7642812728881836,4.636897563934326,-6.366446018218994,2.455965042114258,-0.9978934526443481,5.680859088897705,1.9822900295257568,0.03371046110987663,181.4516129032258
Audios/Luis/LuisG-03_01.m4a,LuisG-03_01.m4a,Luis,volume_up,2.324,0.02407136969610092,2517.143763939734,4572.355217889908,-404.8545837402344,100.51371765136719,37.721107482910156,29.80340003967285,24.097301483154297,16.079843521118164,0.06777044385671616,0.05206820368766785,-5.335343360900879,4.5743255615234375,0.9293310642242432,5.766723155975342,-4.250664234161377,0.06890235841274261,187.5
Audios/Luis/LuisG-03_01.m4a,LuisG-03_01.m4a,Luis,volume_down,2.324,0.02407136969610092,2517.1437668900294,4572.355217889908,-512.8148193359375,100.51371765136719,37.721107482910156,29.80340003967285,24.097305297851562,16.079843521118164,0.06777086108922958,0.05206804722547531,-5.335343360900879,4.5743255615234375,0.9293310642242432,5.766722679138184,-4.250663757324219,0.022967452183365822,187.5
Audios/Luis/LuisG-01_05.m4a,LuisG-01_05.m4a,Luis,original,3.156,0.042510161528716214,3088.8697762145107,6619.668496621622,-441.7746887207031,90.42636108398438,32.413902282714844,35.534759521484375,26.11693000793457,21.71751594543457,6.755815029144287,3.041908025741577,-1.9196670055389404,5.0125346183776855,-5.483677864074707,2.1610450744628906,-6.576443195343018,0.035238832235336304,102.27272727272727
Audios/Luis/LuisG-01_05.m4a,LuisG-01_05.m4a,Luis,noise,3.156,0.3932082717483108,10706.911313014945,19631.59839527027,-177.24698729444458,17.138781363140826,11.031473572421662,8.984057688232365,8.912679627300799,5.784301704548724,2.276241909047177,0.14770130020983147,0.06816565724569315,-0.1460084255201147,-0.6119767520856245,-0.6229018966838649,-1.3576705219764968,0.051432911306619644,130.8139534883721
Audios/Luis/LuisG-01_05.m4a,LuisG-01_05.m4a,Luis,time_stretch_longer,2.63,0.04384251644736842,3046.700884963954,6479.662196356276,-480.41412353515625,93.8235092163086,32.963104248046875,36.46422576904297,25.439735412597656,21.608354568481445,6.407659530639648,3.4968795776367188,-3.130014657974243,5.004516124725342,-6.963170051574707,2.3767611980438232,-6.891883373260498,0.02381923794746399,119.68085106382979
Audios/Luis/LuisG-01_05.m4a,LuisG-01_05.m4a,Luis,time_stretch_slower,3.945,0.04734216638513514,3159.9820337702204,6861.169763513513,-476.228515625,88.23472595214844,30.801494598388672,35.01665496826172,25.77033042907715,21.60963249206543,5.987534523010254,2.334773063659668,-3.0908889770507812,4.546792984008789,-6.543478012084961,1.8932009935379028,-7.059730052947998,0.021739408373832703,148.02631578947367
Audios/Luis/LuisG-01_05.m4a,LuisG-01_05.m4a,Luis,pitch_shift_alto,3.156,0.04737812763935811,3421.579191896196,7341.955236486487,-478.4208679199219,93.77800750732422,36.19012451171875,34.99906921386719,25.895212173461914,15.098307609558105,4.3596320152282715,-1.0674312114715576,1.0210524797439575,0.5057342052459717,-4.3835954666137695,1.1557905673980713,-4.660086154937744,0.02519102580845356,100.44642857142857
Audios/Luis/LuisG-01_05.m4a,LuisG-01_05.m4a,Luis,pitch_shift_bajo,3.156,0.03751352671030406,2678.452727150513,5832.136824324324,-477.85748291015625,88.54278564453125,28.005813598632812,36.0149040222168,24.449861526489258,26.739967346191406,9.384714126586914,8.42490005493164,-3.190258264541626,7.571882247924805,-3.450916051864624,1.881662368774414,-1.4872394800186157,0.023623108863830566,100.44642857142857
Audios/Luis/LuisG-01_05.m4a,LuisG-01_05.m4a,Luis,volume_up,3.156,0.042510161528716214,3088.8697770339145,6619.668496621622,-401.9297790527344,90.42636108398438,32.41390609741211,35.53476333618164,26.116928100585938,21.71751594543457,6.755814075469971,3.041908025741577,-1.9196678400039673,5.012535095214844,-5.483677864074707,2.1610453128814697,-6.57644510269165,0.052858252078294754,102.27272727272727
Audios/Luis/LuisG-01_05.m4a,LuisG-01_05.m4a,Luis,volume_down,3.156,0.042510161528716214,3088.8697762145107,6619.668496621622,-509.8899841308594,90.4263687133789,32.413909912109375,35.53476333618164,26.116926193237305,21.717514038085938,6.755814075469971,3.0419089794158936,-1.9196678400039673,5.0125346183776855,-5.483678817749023,2.1610453128814697,-6.576445579528809,0.017619416117668152,102.27272727272727
Audios/Luis/LuisG-01_01.m4a,LuisG-01_01.m4a,Luis,original,3.518666666666667,0.04367897727272727,3034.2802379021173,6608.735795454545,-466.3553161621094,100.20252227783203,33.52444839477539,38.505985260009766,26.0582218170166,19.121551513671875,3.8412299156188965,-2.3785958290100098,-4.052883625030518,5.057671070098877,-4.999209403991699,3.047823905944824,-6.519606590270996,0.03019643761217594,125.0
Audios/Luis/LuisG-01_01.m4a,LuisG-01_01.m4a,Luis,noise,3.518666666666667,0.39055249763257577,10832.687582222994,19766.832386363636,-180.95701501879242,14.549084044195588,10.99910355891935,9.182640839878708,8.567900112376856,5.928524888371995,2.604495657587904,0.13231378464709195,-0.96996818919871,-0.5495191401892159,-0.7193375839536135,-1.4132748309579042,-1.3780387224750943,0.04693128541111946,127.8409090909091
Audios/Luis/LuisG-01_01.m4a,LuisG-01_01.m4a,Luis,time_stretch_longer,2.9322291666666667,0.05075994318181818,3022.247671204387,6505.909090909091,-499.40625,98.91991424560547,32.11330795288086,38.90028762817383,26.36275291442871,19.345027923583984,3.5093259811401367,-2.5066730976104736,-4.9389495849609375,5.395711898803711,-5.3628129959106445,3.523822069168091,-6.1425018310546875,0.019859226420521736,152.02702702702703
Audios/Luis/LuisG-01_01.m4a,LuisG-01_01.m4a,Luis,time_stretch_slower,4.398333333333333,0.0523655039346247,3095.9501114700984,6705.338226392252,-500.68792724609375,96.55641174316406,30.934804916381836,37.54512023925781,25.582998275756836,18.590343475341797,3.265739679336548,-2.662470579147339,-4.145595550537109,5.40116024017334,-5.183304786682129,3.204970598220825,-6.529912948608398,0.01807364821434021,102.27272727272727
Audios/Luis/LuisG-01_01.m4a,LuisG-01_01.m4a,Luis,pitch_shift_alto,3.518666666666667,0.05623668323863636,3353.6580576310344,7129.190340909091,-484.0928955078125,92.72096252441406,33.129093170166016,37.14086151123047,25.48870086669922,12.359766006469727,-0.11431515216827393,-5.661876201629639,1.2840203046798706,1.1897952556610107,-4.088291168212891,0.6565331220626831,-6.715931415557861,0.021006792783737183,127.8409090909091
Audios/Luis/LuisG-01_01.m4a,LuisG-01_01.m4a,Luis,pitch_shift_bajo,3.518666666666667,0.04667672821969697,2701.258794039961,5894.460227272727,-499.59539794921875,95.62635803222656,28.502349853515625,37.975982666015625,26.30692481994629,24.480003356933594,8.181529998779297,2.715707540512085,-7.659558296203613,4.975337505340576,-4.335402488708496,1.231276273727417,-0.3110368251800537,0.019960876554250717,127.8409090909091
Audios/Luis/LuisG-01_01.m4a,LuisG-01_01.m4a,Luis,volume_up,3.518666666666667,0.04367897727272727,3034.280235552797,6608.735795454545,-426.5103759765625,100.20252227783203,33.52444839477539,38.505985260009766,26.0582218170166,19.121551513671875,3.8412299156188965,-2.3785958290100098,-4.052884101867676,5.057672500610352,-4.999209403991699,3.047823905944824,-6.5196075439453125,0.04529465734958649,125.0
Audios/Luis/LuisG-01_01.m4a,LuisG-01_01.m4a,Luis,volume_down,3.518666666666667,0.04367897727272727,3034.2802379021173,6608.735795454545,-534.4705200195312,100.20250701904297,33.52444839477539,38.505985260009766,26.0582218170166,19.121549606323242,3.8412301540374756,-2.3785958290100098,-4.052883148193359,5.057671070098877,-4.999208927154541,3.047823429107666,-6.519606113433838,0.01509821880608797,125.0
Audios/Luis/LuisG-03_04.m4a,LuisG-03_04.m4a,Luis,original,3.2413333333333334,0.012436716180098685,1419.0308441040659,1938.7592516447369,-459.11431884765625,150.5048065185547,51.57301712036133,33.402549743652344,18.256771087646484,20.7149658203125,11.268670082092285,-1.4119447469711304,-3.3133528232574463,2.7349722385406494,-4.976438522338867,-0.03903679922223091,-0.7263206839561462,0.03605431690812111,114.79591836734694
Audios/Luis/LuisG-03_04.m4a,LuisG-03_04.m4a,Luis,noise,3.2413333333333334,0.36337440892269735,10591.48901842698,19727.43626644737,-177.10775498069717,21.826718768385742,19.593461222708502,15.97130782978773,13.699352210398157,9.555120410149204,4.026952146614672,0.5309049212828507,0.7814591813217089,1.1476653568318014,-0.8588470984578028,-1.7312063639478033,-1.3059733446818702,0.04964408278465271,114.79591836734694
Audios/Luis/LuisG-03_04.m4a,LuisG-03_04.m4a,Luis,time_stretch_longer,2.7011041666666666,0.014702263779527559,1424.2222966855034,1985.5437992125985,-492.3128662109375,145.47286987304688,49.916954040527344,34.240211486816406,18.785024642944336,20.605892181396484,12.14011287689209,-0.6937885284423828,-2.507861614227295,2.875579595565796,-5.460901260375977,-0.5787466168403625,-0.9404550194740295,0.024637803435325623,148.02631578947367
Audios/Luis/LuisG-03_04.m4a,LuisG-03_04.m4a,Luis,time_stretch_slower,4.051666666666667,0.014735814144736842,1386.577315696093,1900.904605263158,-495.28594970703125,147.03350830078125,50.99522018432617,35.13594436645508,19.52051544189453,21.706846237182617,12.0860595703125,-1.003749132156372,-2.8488388061523438,2.8737847805023193,-5.196592330932617,0.27487167716026306,0.04171757027506828,0.025246914476156235,170.45454545454547
Audios/Luis/LuisG-03_04.m4a,LuisG-03_04.m4a,Luis,pitch_shift_alto,3.2413333333333334,0.01633654142680921,1681.8302645716294,2486.302425986842,-487.4913024902344,146.61708068847656,48.6766357421875,31.031681060791016,17.59299659729004,16.85822105407715,5.064092636108398,-6.3766703605651855,-0.24902483820915222,-0.22251451015472412,-4.489033222198486,0.16957347095012665,-2.290362596511841,0.02380230277776718,117.1875
Audios/Luis/LuisG-03_04.m4a,LuisG-03_04.m4a,Luis,pitch_shift_bajo,3.2413333333333334,0.01316271330180921,1275.7261472402208,1772.7693256578948,-489.97076416015625,134.78309631347656,50.659820556640625,37.06291198730469,21.41243553161621,20.718870162963867,15.49954891204834,5.229468822479248,-2.4010467529296875,4.904356479644775,-1.3477967977523804,-1.330224633216858,0.8993408679962158,0.023742452263832092,122.28260869565217
Audios/Luis/LuisG-03_04.m4a,LuisG-03_04.m4a,Luis,volume_up,3.2413333333333334,0.012436716180098685,1419.030845020746,1938.7592516447369,-419.2694396972656,150.50479125976562,51.57301712036133,33.40255355834961,18.256771087646484,20.7149658203125,11.268670082092285,-1.411945104598999,-3.313352346420288,2.734971761703491,-4.976437568664551,-0.03903745487332344,-0.726320743560791,0.05408147722482681,114.79591836734694
Audios/Luis/LuisG-03_04.m4a,LuisG-03_04.m4a,Luis,volume_down,3.2413333333333334,0.012436716180098685,1419.0308441040659,1938.7592516447369,-527.2296752929688,150.50479125976562,51.57301712036133,33.402549743652344,18.256771087646484,20.7149658203125,11.268670082092285,-1.4119455814361572,-3.31335186958313,2.7349720001220703,-4.976438045501709,-0.03903660178184509,-0.726320743560791,0.018027158454060555,114.79591836734694
Audios/Luis/LuisG-03_05.m4a,LuisG-03_05.m4a,Luis,original,2.58,0.03835227272727273,1990.1740227003077,3147.3075929752067,-429.7760925292969,135.11009216308594,47.41783905029297,28.78014373779297,9.450980186462402,22.57472038269043,12.744540214538574,-2.62951922416687,1.0503672361373901,8.293516159057617,-3.7945210933685303,1.9379222393035889,1.6164257526397705,0.031009821221232414,119.68085106382979
Audios/Luis/LuisG-03_05.m4a,LuisG-03_05.m4a,Luis,noise,2.58,0.3841320699896694,10881.984618298548,19832.386363636364,-180.2091662070562,17.298833630132982,17.296718418931892,15.092384304050897,11.552402577005122,9.31289601308254,6.542995699973052,3.217334240888916,2.6193843672480144,2.320637075780547,0.16444520899791168,0.04239957943909295,0.26487315800743305,0.04514152929186821,125.0
Audios/Luis/LuisG-03_05.m4a,LuisG-03_05.m4a,Luis,time_stretch_longer,2.15,0.0382478921720297,1985.1680839711303,3187.2679455445545,-468.8306884765625,135.60585021972656,46.42283248901367,29.345489501953125,9.417766571044922,23.273237228393555,13.030797958374023,-2.631429433822632,1.0695254802703857,8.661271095275879,-4.102484703063965,2.2947700023651123,1.7973707914352417,0.022105881944298744,130.8139534883721
Audios/Luis/LuisG-03_05.m4a,LuisG-03_05.m4a,Luis,time_stretch_slower,3.225,0.04046933013613861,2046.8386405825986,3266.089108910891,-469.45843505859375,133.69613647460938,46.122196197509766,28.74934196472168,8.858820915222168,22.16006088256836,11.983182907104492,-3.08158802986145,0.9671440720558167,8.340764045715332,-4.591325759887695,1.233294129371643,1.1967936754226685,0.02060829848051071,87.890625
Audios/Luis/LuisG-03_05.m4a,LuisG-03_05.m4a,Luis,pitch_shift_alto,2.58,0.043003050748966945,2224.5946062025664,3600.658574380165,-452.94549560546875,127.48799133300781,46.89997100830078,26.498523712158203,11.351094245910645,21.265214920043945,6.3487396240234375,-4.251319885253906,6.057679653167725,3.453542709350586,-4.23034143447876,2.755645990371704,-3.323493480682373,0.02340948022902012,108.17307692307692
Audios/Luis/LuisG-03_05.m4a,LuisG-03_05.m4a,Luis,pitch_shift_bajo,2.58,0.03339278796487603,1742.205998769535,2821.8943698347107,-460.37396240234375,121.44463348388672,48.007381439208984,34.57289505004883,11.502909660339355,20.013072967529297,16.793476104736328,2.3453121185302734,-1.998464584350586,7.950006484985352,-0.3737953007221222,-1.333720088005066,3.9249722957611084,0.02293565683066845,110.29411764705883
Audios/Luis/LuisG-03_05.m4a,LuisG-03_05.m4a,Luis,volume_up,2.58,0.03835227272727273,1990.1740233151718,3147.3075929752067,-389.9311828613281,135.11009216308594,47.41783905029297,28.78014373779297,9.450979232788086,22.574722290039062,12.744540214538574,-2.629518985748291,1.0503675937652588,8.293517112731934,-3.794520854949951,1.937922477722168,1.6164252758026123,0.04651473090052605,119.68085106382979
Audios/Luis/LuisG-03_05.m4a,LuisG-03_05.m4a,Luis,volume_down,2.58,0.03835227272727273,1990.1740227003077,3147.3075929752067,-497.8913879394531,135.110107421875,47.4178352355957,28.78014373779297,9.45097827911377,22.574722290039062,12.74454116821289,-2.6295199394226074,1.0503665208816528,8.293517112731934,-3.7945218086242676,1.937922477722168,1.6164255142211914,0.015504910610616207,119.68085106382979
Audios/Luis/LuisG-01_02.m4a,LuisG-01_02.m4a,Luis,original,3.5613333333333332,0.03422062125748503,2389.7164313479325,4051.178892215569,-440.0,114.51558685302734,44.15913772583008,31.850065231323242,20.0002384185791,21.9443359375,10.588984489440918,7.844725608825684,0.676322340965271,6.530685901641846,-4.034100532531738,5.410091876983643,-4.584485054016113,0.03617187216877937,181.4516129032258
Audios/Luis/LuisG-01_02.m4a,LuisG-01_02.m4a,Luis,noise,3.5613333333333332,0.38487819283308383,10700.089743542621,19604.907372754493,-176.7040107626737,18.529814339784053,13.677318267772753,11.15073857947154,10.902292229490003,8.858568082011523,4.795212228348857,2.101038104615161,1.7425869502434883,2.2727225634579025,1.419207814906163,1.1854623191961657,0.46741519341278326,0.050748635083436966,140.625
Audios/Luis/LuisG-01_02.m4a,LuisG-01_02.m4a,Luis,time_stretch_longer,2.9677708333333332,0.03550452228942652,2332.1558354619547,4003.4442204301076,-471.97357177734375,111.45913696289062,43.46692657470703,32.21461868286133,20.803403854370117,22.169414520263672,9.373791694641113,7.774298667907715,-0.030053798109292984,6.146913528442383,-4.074389457702637,5.707931041717529,-3.842313051223755,0.024546770378947258,125.0
